a0,b1,c2,d3,e4,f5,g6,h7,i8,j9,k10,l11,m12,n13,o14,p15,p16,r17,s18,t19,u20,v21,w22,x23,y24,z25,aa26,bb27,cc28,dd29,ee30,ff31,gg32,hh33,ii34,jj35,kk36,ll37,mm38,nn39,oo40,pp41,qq42,rr43,ss44,tt45,uu46,vv47,ww48,xx49,yy50,zz51,aaa52,bbb53,ccc54,ddd55,eee66,
consumable,AEC_REWARD_BONUSXP_5MIN,bonusxp_increment_5mins,0,s2_active_boost_bonus_rank_xp,,,,,,0,0,0,0,0,0,0,0,0xA00064,,,,1,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,31,,,,,,Gold,
consumable,LOOT_DOUBLE_DIVISIONXP_COUNTER,double_division_xp_counter,0,,,hasDoubleDivisionXPItem,,,,0,0,0,0,0,0,0,0,0xA0007D,,,,1,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,32,,,,,,TU1,
consumable,LOOT_DOUBLE_WEAPONXP_COUNTER,double_weapon_xp_counter,0,,,hasDoubleWeaponXPItem,,,,0,0,0,0,0,0,0,0,0xA0007E,,,,1,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,33,,,,,,TU1,
consumable,LOOT_BONUSXP_DIV_10MIN,lootxp_div_increment_10mins,0,s2_xp_division_loot_icon,,,,,,0,0,0,0,0,0,0,0,0xA0007A,,,,1,,0,0,,,,1,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,34,,,,,,Gold,
consumable,LOOT_BONUSXP_DIV_15MIN,lootxp_div_increment_15mins,0,s2_xp_division_loot_icon,,,,,,0,0,0,0,0,0,0,0,0xA0007B,,,,1,,0,0,,,,2,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,35,,,,,,Gold,
consumable,LOOT_BONUSXP_DIV_20MIN,lootxp_div_increment_20mins,0,s2_xp_division_loot_icon,,,,,,0,0,0,0,0,0,0,0,0xA0007C,,,,1,,0,0,,,,3,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,36,,,,,,Gold,
consumable,LOOT_BONUSXP_DIV_5MIN,lootxp_div_increment_5mins,0,s2_xp_division_loot_icon,,,,,,0,0,0,0,0,0,0,0,0xA00079,,,,1,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,37,,,,,,Gold,
consumable,LOOT_BONUSXP_10MIN,lootxp_increment_10mins,0,s2_xp_loot_icon,,,,,,0,0,0,0,0,0,0,0,0xA00072,,,,1,,0,0,,,,1,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,38,,,,,,Gold,
consumable,LOOT_BONUSXP_15MIN,lootxp_increment_15mins,0,s2_xp_loot_icon,,,,,,0,0,0,0,0,0,0,0,0xA00073,,,,1,,0,0,,,,2,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,39,,,,,,Gold,
consumable,LOOT_BONUSXP_20MIN,lootxp_increment_20mins,0,s2_xp_loot_icon,,,,,,0,0,0,0,0,0,0,0,0xA00074,,,,1,,0,0,,,,3,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,40,,,,,,Gold,
consumable,LOOT_BONUSXP_5MIN,lootxp_increment_5mins,0,s2_xp_loot_icon,,,,,,0,0,0,0,0,0,0,0,0xA00071,,,,1,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,41,,,,,,Gold,
consumable,LOOT_BONUSXP_WPN_10MIN,lootxp_wpn_increment_10mins,0,s2_xp_weapon_loot_icon,,,,,,0,0,0,0,0,0,0,0,0xA00076,,,,1,,0,0,,,,1,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,42,,,,,,Gold,
consumable,LOOT_BONUSXP_WPN_15MIN,lootxp_wpn_increment_15mins,0,s2_xp_weapon_loot_icon,,,,,,0,0,0,0,0,0,0,0,0xA00077,,,,1,,0,0,,,,2,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,43,,,,,,Gold,
consumable,LOOT_BONUSXP_WPN_20MIN,lootxp_wpn_increment_20mins,0,s2_xp_weapon_loot_icon,,,,,,0,0,0,0,0,0,0,0,0xA00078,,,,1,,0,0,,,,3,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,44,,,,,,Gold,
consumable,LOOT_BONUSXP_WPN_5MIN,lootxp_wpn_increment_5mins,0,s2_xp_weapon_loot_icon,,,,,,0,0,0,0,0,0,0,0,0xA00075,,,,1,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,45,,,,,,Gold,
consumable,LOOT_R_AND_R_ATARI_TOKEN,r_and_r_atari_token,0,,,,,,,0,0,0,0,0,0,0,0,0xA0007F,,,,1,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,46,,,,,,TU1,
contract,AEC_CONTRACT_1_HEADSHOTS_DOM,contract_1_headshots_dom,0,,,,,,,0,0,0,0,0,0,0,0,0x500001F,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,48,,,,,,Gold,
contract,AEC_CONTRACT_1_HEADSHOTS_DOM_SHORT,contract_1_headshots_dom_short,0,,,,,,,0,0,0,0,0,0,0,0,0x5000036,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,49,,,,,,Gold,
contract,AEC_CONTRACT_1_HEADSHOTS_HP,contract_1_headshots_hp,0,,,,,,,0,0,0,0,0,0,0,0,0x5000023,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,50,,,,,,Gold,
contract,AEC_CONTRACT_1_HEADSHOTS_HP_SHORT,contract_1_headshots_hp_short,0,,,,,,,0,0,0,0,0,0,0,0,0x5000037,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,51,,,,,,Gold,
contract,AEC_CONTRACT_1_HEADSHOTS_SHORT,contract_1_headshots_short,0,,,,,,,0,0,0,0,0,0,0,0,0x5000035,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,52,,,,,,Gold,
contract,AEC_CONTRACT_1_HEADSHOTS_TDM,contract_1_headshots_tdm,0,,,,,,,0,0,0,0,0,0,0,0,0x5000017,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,53,,,,,,Gold,
contract,AEC_CONTRACT_1_HEADSHOTS_TDM_LONG,contract_1_headshots_tdm_long,0,,,,,,,0,0,0,0,0,0,0,0,0x500003D,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,54,,,,,,Gold,
contract,AEC_CONTRACT_1_HEADSHOTS_TDM_SHORT,contract_1_headshots_tdm_short,0,,,,,,,0,0,0,0,0,0,0,0,0x5000034,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,55,,,,,,Gold,
contract,AEC_CONTRACT_1_HEADSHOTS_WAR,contract_1_headshots_war,0,,,,,,,0,0,0,0,0,0,0,0,0x5000038,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,56,,,,,,Gold,
contract,AEC_CONTRACT_10_KILLS,contract_10_kills,0,,,,,,,0,0,0,0,0,0,0,0,0x5000028,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,57,,,,,,Gold,
contract,AEC_CONTRACT_10_KILLS_DIVE,contract_10_kills_dive,0,,,,,,,0,0,0,0,0,0,0,0,0x5000047,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,58,,,,,,Gold,
contract,AEC_CONTRACT_10_KILLS_DOM,contract_10_kills_dom,0,,,,,,,0,0,0,0,0,0,0,0,0x5000029,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,59,,,,,,Gold,
contract,AEC_CONTRACT_10_KILLS_HP,contract_10_kills_hp,0,,,,,,,0,0,0,0,0,0,0,0,0x500002A,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,60,,,,,,Gold,
contract,AEC_CONTRACT_10_KILLS_SHOVEL,contract_10_kills_shovel,0,,,,,,,0,0,0,0,0,0,0,0,0x5000046,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,61,,,,,,Gold,
contract,AEC_CONTRACT_10_KILLS_TDM,contract_10_kills_tdm,0,,,,,,,0,0,0,0,0,0,0,0,0x5000027,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,62,,,,,,Gold,
contract,AEC_CONTRACT_13_HEADSHOTS,contract_13_headshots,0,,,,,,,0,0,0,0,0,0,0,0,0x500001E,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,107,,,,,,Gold,
contract,,contract_15_headshots,0,,,,,,,0,0,0,0,0,0,0,0,0x5000068,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,6159,,,,,,MTX3_5,
contract,AEC_CONTRACT_15_KILLS_DOM,contract_15_kills_dom,0,,,,,,,0,0,0,0,0,0,0,0,0x500000F,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,64,,,,,,Gold,
contract,AEC_CONTRACT_15_KILLS_TDM,contract_15_kills_tdm,0,,,,,,,0,0,0,0,0,0,0,0,0x5000007,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,65,,,,,,Gold,
contract,AEC_CONTRACT_2_HEADSHOTS,contract_2_headshots,0,,,,,,,0,0,0,0,0,0,0,0,0x500001C,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,67,,,,,,Gold,
contract,AEC_CONTRACT_2_HEADSHOTS_DOM,contract_2_headshots_dom,0,,,,,,,0,0,0,0,0,0,0,0,0x5000020,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,68,,,,,,Gold,
contract,AEC_CONTRACT_2_HEADSHOTS_DOM_LONG,contract_2_headshots_dom_long,0,,,,,,,0,0,0,0,0,0,0,0,0x500003E,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,69,,,,,,Gold,
contract,AEC_CONTRACT_2_HEADSHOTS_HP,contract_2_headshots_hp,0,,,,,,,0,0,0,0,0,0,0,0,0x500003F,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,70,,,,,,Gold,
contract,AEC_CONTRACT_2_HEADSHOTS_TDM,contract_2_headshots_tdm,0,,,,,,,0,0,0,0,0,0,0,0,0x5000018,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,71,,,,,,Gold,
contract,AEC_CONTRACT_2_HEADSHOTS_WAR,contract_2_headshots_war,0,,,,,,,0,0,0,0,0,0,0,0,0x5000040,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,72,,,,,,Gold,
contract,AEC_CONTRACT_20_KILLS_HP,contract_20_kills_hp,0,,,,,,,0,0,0,0,0,0,0,0,0x5000013,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,73,,,,,,Gold,
contract,AEC_CONTRACT_20_KILLS_TDM,contract_20_kills_tdm,0,,,,,,,0,0,0,0,0,0,0,0,0x5000004,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,74,,,,,,Gold,
contract,AEC_CONTRACT_20_KILLS_TDM_LONG,contract_20_kills_tdm_long,0,,,,,,,0,0,0,0,0,0,0,0,0x5000030,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,75,,,,,,Gold,
contract,,contract_20_multikills,0,,,,,,,0,0,0,0,0,0,0,0,0x500006A,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,6161,,,,,,MTX3_5,
contract,AEC_CONTRACT_25_KILLS_DOM,contract_25_kills_dom,0,,,,,,,0,0,0,0,0,0,0,0,0x5000010,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,77,,,,,,Gold,
contract,AEC_CONTRACT_25_KILLS_DOM_LONG,contract_25_kills_dom_long,0,,,,,,,0,0,0,0,0,0,0,0,0x5000031,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,78,,,,,,Gold,
contract,AEC_CONTRACT_25_KILLS_LMG,contract_25_kills_lmg,0,,,,,,,0,0,0,0,0,0,0,0,0x5000043,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,79,,,,,,Gold,
contract,,contract_25_kills_melee,0,,,,,,,0,0,0,0,0,0,0,0,0x500006F,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,6162,,,,,,MTX3_5,
contract,AEC_CONTRACT_25_KILLS_PISTOL_DLC1,contract_25_kills_pistol_dlc1,0,,,,,,,0,0,0,0,0,0,0,0,0x500004E,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,4845,,,,,,MTX2,
contract,AEC_CONTRACT_25_KILLS_RIFLE,contract_25_kills_rifle,0,,,,,,,0,0,0,0,0,0,0,0,0x5000041,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,80,,,,,,Gold,
contract,AEC_CONTRACT_25_KILLS_SHOTGUN,contract_25_kills_shotgun,0,,,,,,,0,0,0,0,0,0,0,0,0x5000044,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,81,,,,,,Gold,
contract,AEC_CONTRACT_25_KILLS_SMG,contract_25_kills_smg,0,,,,,,,0,0,0,0,0,0,0,0,0x5000042,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,82,,,,,,Gold,
contract,AEC_CONTRACT_25_KILLS_TDM,contract_25_kills_tdm,0,,,,,,,0,0,0,0,0,0,0,0,0x5000008,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,83,,,,,,Gold,
contract,AEC_CONTRACT_3_HEADSHOTS_HP,contract_3_headshots_hp,0,,,,,,,0,0,0,0,0,0,0,0,0x5000024,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,85,,,,,,Gold,
contract,AEC_CONTRACT_3_HEADSHOTS_HP_SHORT,contract_3_headshots_hp_short,0,,,,,,,0,0,0,0,0,0,0,0,0x500003B,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,86,,,,,,Gold,
contract,AEC_CONTRACT_3_HEADSHOTS_TDM_SHORT,contract_3_headshots_tdm_short,0,,,,,,,0,0,0,0,0,0,0,0,0x5000039,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,88,,,,,,Gold,
contract,AEC_CONTRACT_3_MULTIKILLS,contract_3_multikills,0,,,,,,,0,0,0,0,0,0,0,0,0x5000045,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,89,,,,,,Gold,
contract,AEC_CONTRACT_30_KILLS_HP,contract_30_kills_hp,0,,,,,,,0,0,0,0,0,0,0,0,0x5000032,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,90,,,,,,Gold,
contract,,contract_30_kills_pistols_dlc2,0,,,,,,,0,0,0,0,0,0,0,0,0x500007F,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7638,,,,,,MTX4,
contract,AEC_CONTRACT_30_KILLS_RESISTANCE_DLC1,contract_30_kills_resistance_dlc1,0,,,,,,,0,0,0,0,0,0,0,0,0x500004F,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,4846,,,,,,MTX2,
contract,,contract_30_kills_skills,0,,,,,,,0,0,0,0,0,0,0,0,0x5000070,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,6163,,,,,,MTX3_5,
contract,AEC_CONTRACT_35_DIVISION_SKILL_AIRBORNE,contract_35_division_skill_airborne,0,,,,,,,0,0,0,0,0,0,0,0,0x5000006,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,91,,,,,,Gold,
contract,AEC_CONTRACT_35_KILLS_DLC1,contract_35_kills_dlc1,0,,,,,,,0,0,0,0,0,0,0,0,0x500000B,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,63,,,,,,Gold,
contract,AEC_CONTRACT_35_KILLS_DOM,contract_35_kills_dom,0,,,,,,,0,0,0,0,0,0,0,0,0x500002D,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,92,,,,,,Gold,
contract,AEC_CONTRACT_35_KILLS_HP,contract_35_kills_hp,0,,,,,,,0,0,0,0,0,0,0,0,0x5000014,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,93,,,,,,Gold,
contract,AEC_CONTRACT_35_KILLS_TDM,contract_35_kills_tdm,0,,,,,,,0,0,0,0,0,0,0,0,0x500002C,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,94,,,,,,Gold,
contract,AEC_CONTRACT_35_KILLS_WAR,contract_35_kills_war,0,,,,,,,0,0,0,0,0,0,0,0,0x500002B,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,66,,,,,,Gold,
contract,AEC_CONTRACT_4_HEADSHOTS,contract_4_headshots,0,,,,,,,0,0,0,0,0,0,0,0,0x500001D,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,95,,,,,,Gold,
contract,AEC_CONTRACT_4_HEADSHOTS_DOM,contract_4_headshots_dom,0,,,,,,,0,0,0,0,0,0,0,0,0x5000021,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,96,,,,,,Gold,
contract,AEC_CONTRACT_4_HEADSHOTS_HP,contract_4_headshots_hp,0,,,,,,,0,0,0,0,0,0,0,0,0x5000025,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,97,,,,,,Gold,
contract,AEC_CONTRACT_4_HEADSHOTS_TDM,contract_4_headshots_tdm,0,,,,,,,0,0,0,0,0,0,0,0,0x5000019,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,98,,,,,,Gold,
contract,AEC_CONTRACT_4_HEADSHOTS_WAR,contract_4_headshots_war,0,,,,,,,0,0,0,0,0,0,0,0,0x500003C,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,99,,,,,,Gold,
contract,AEC_CONTRACT_40_KILLS,contract_40_kills,0,,,,,,,0,0,0,0,0,0,0,0,0x500000D,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,100,,,,,,Gold,
contract,AEC_CONTRACT_40_KILLS_HP,contract_40_kills_hp,0,,,,,,,0,0,0,0,0,0,0,0,0x500002E,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,102,,,,,,Gold,
contract,AEC_CONTRACT_45_KILLS,contract_45_kills,0,,,,,,,0,0,0,0,0,0,0,0,0x500000C,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,76,,,,,,Gold,
contract,AEC_CONTRACT_45_KILLS_DEMO_DLC1,contract_45_kills_demo_dlc1,0,,,,,,,0,0,0,0,0,0,0,0,0x5000050,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,4847,,,,,,MTX2,
contract,AEC_CONTRACT_5_HEADSHOTS_DOM_DLC1,contract_5_headshots_dom_dlc1,0,,,,,,,0,0,0,0,0,0,0,0,0x500003A,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,84,,,,,,Gold,
contract,AEC_CONTRACT_5_HEADSHOTS_TDM_DLC1,contract_5_headshots_tdm_dlc1,0,,,,,,,0,0,0,0,0,0,0,0,0x5000005,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,87,,,,,,Gold,
contract,AEC_CONTRACT_50_KILLS_HP,contract_50_kills_hp,0,,,,,,,0,0,0,0,0,0,0,0,0x5000015,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,105,,,,,,Gold,
contract,,contract_50_kills_lmg,0,,,,,,,0,0,0,0,0,0,0,0,0x500006D,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,6164,,,,,,MTX3_5,
contract,,contract_50_kills_rifle,0,,,,,,,0,0,0,0,0,0,0,0,0x500006B,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,6165,,,,,,MTX3_5,
contract,,contract_50_kills_smg,0,,,,,,,0,0,0,0,0,0,0,0,0x500006C,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,6166,,,,,,MTX3_5,
contract,AEC_CONTRACT_55_KILLS_DOM,contract_55_kills_dom,0,,,,,,,0,0,0,0,0,0,0,0,0x5000011,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,101,,,,,,Gold,
contract,,contract_55_kills_hc,0,,,,,,,0,0,0,0,0,0,0,0,0x500006E,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,6167,,,,,,MTX3_5,
contract,,contract_55_kills_kc_dlc2,0,,,,,,,0,0,0,0,0,0,0,0,0x500007D,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7641,,,,,,MTX4,
contract,AEC_CONTRACT_55_KILLS_TDM,contract_55_kills_tdm,0,,,,,,,0,0,0,0,0,0,0,0,0x5000009,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,103,,,,,,Gold,
contract,,contract_55_kills_tdm_dlc2,0,,,,,,,0,0,0,0,0,0,0,0,0x5000082,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7640,,,,,,MTX4,
contract,AEC_CONTRACT_55_KILLS_WAR,contract_55_kills_war,0,,,,,,,0,0,0,0,0,0,0,0,0x500002F,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,106,,,,,,Gold,
contract,AEC_CONTRACT_55_KILLS_WAR_DLC1,contract_55_kills_war_dlc1,0,,,,,,,0,0,0,0,0,0,0,0,0x5000033,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,104,,,,,,Gold,
contract,AEC_CONTRACT_6_HEADSHOTS_DOM,contract_6_headshots_dom,0,,,,,,,0,0,0,0,0,0,0,0,0x5000022,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,108,,,,,,Gold,
contract,AEC_CONTRACT_6_HEADSHOTS_TDM,contract_6_headshots_tdm,0,,,,,,,0,0,0,0,0,0,0,0,0x500001A,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,109,,,,,,Gold,
contract,,contract_60_kills_dom_dlc2,0,,,,,,,0,0,0,0,0,0,0,0,0x5000081,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7639,,,,,,MTX4,
contract,,contract_60_kills_war_dlc2,0,,,,,,,0,0,0,0,0,0,0,0,0x500007E,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7642,,,,,,MTX4,
contract,AEC_CONTRACT_65_KILLS,contract_65_kills,0,,,,,,,0,0,0,0,0,0,0,0,0x500000E,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,110,,,,,,Gold,
contract,,contract_65_kills_hc,0,,,,,,,0,0,0,0,0,0,0,0,0x5000093,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,8329,,,,,,MTX5,
contract,AEC_CONTRACT_KC_KILLS_TITLE,contract_65_kills_kc,0,,,,,,,0,0,0,0,0,0,0,0,0x500004C,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,4270,,,,,,MTX1,
contract,AEC_CONTRACT_65_KILLS_TDM,contract_65_kills_tdm,0,,,,,,,0,0,0,0,0,0,0,0,0x500000A,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,112,,,,,,Gold,
contract,AEC_CONTRACT_7_HEADSHOTS_HP,contract_7_headshots_hp,0,,,,,,,0,0,0,0,0,0,0,0,0x5000026,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,113,,,,,,Gold,
contract,AEC_CONTRACT_WINTER_GUN_GAME_KILLS_TITLE,contract_70_kills_gungame,0,,,,,,,0,0,0,0,0,0,0,0,0x5000049,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,4273,,,,,,MTX1,
contract,AEC_CONTRACT_70_KILLS_GUNGAME_DLC1,contract_70_kills_gungame_dlc1,0,,,,,,,0,0,0,0,0,0,0,0,0x5000051,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,4848,,,,,,MTX2,
contract,AEC_CONTRACT_75_KILLS_DOM,contract_75_kills_dom,0,,,,,,,0,0,0,0,0,0,0,0,0x5000012,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,111,,,,,,Gold,
contract,AEC_CONTRACT_9_HEADSHOTS,contract_9_headshots,0,,,,,,,0,0,0,0,0,0,0,0,0x500001B,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,47,,,,,,Gold,
contract,,contract_90_kills_dlc2,0,,,,,,,0,0,0,0,0,0,0,0,0x5000080,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7643,,,,,,MTX4,
contract,,contract_95_kills,0,,,,,,,0,0,0,0,0,0,0,0,0x5000069,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,6160,,,,,,MTX3_5,
contract,AEC_CONTRACT_95_KILLS_HP,contract_95_kills_hp,0,,,,,,,0,0,0,0,0,0,0,0,0x5000016,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,114,,,,,,Gold,
contract,,contract_ch_3line,0,,,,,,,0,0,0,0,0,0,0,0,0x50000AB,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11671,,,,,,MTX7,
contract,,contract_ch_arisaka,0,,,,,,,0,0,0,0,0,0,0,0,0x5000086,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7644,,,,,,MTX4,
contract,,contract_ch_austen,0,,,,,,,0,0,0,0,0,0,0,0,0x50000BB,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,13311,,,,,,MTX10,
contract,,contract_ch_autom2,0,,,,,,,0,0,0,0,0,0,0,0,0x5000088,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,7645,,,,,,MTX4,
contract,,contract_ch_automaton,0,,,,,,,0,0,0,0,0,0,0,0,0x50000AC,,,,0,,0,0,,,,0,,,,1,1,1,,,,,,,0,0,0,0,,,0,0,11672,,,,,,MTX7,
