col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,
ch_camo_m1garand_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_M1GARAND_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,1111,,,,,,,,,,,,,,,ch_camo_mastery_m1garand_mp,,,,,,
ch_camoT2_longshot_m1garand_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_LONGSHOT_M1GARAND_DESC,,1,camo_total_mastery,0,ch_camo_m1garand_mp,,10,2000,,,,,,,,,,,,,,,,,1138,,,,,,,,,,,,,,,ch_camo_mastery_m1garand_mp,,,,,,
ch_camoT2_maindivision_m1garand_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MAINDIVISION_M1GARAND,,1,camo_total_mastery,0,ch_camo_m1garand_mp,,50,2000,,,,,,,,,,,,,,,,,1169,,,,,,,,,,,,,,,ch_camo_mastery_m1garand_mp,,,,,,
ch_camoT2_altdivision_m1garand_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_ALTDIVISION_M1GARAND,,1,camo_total_mastery,0,ch_camo_m1garand_mp,,50,2000,,,,,,,,,,,,,,,,,1220,,,,,,,,,,,,,,,ch_camo_mastery_m1garand_mp,,,,,,
ch_camoT2_doublekill_m1garand_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_M1GARAND,,1,camo_total_mastery,0,ch_camo_m1garand_mp,,5,2000,,,,,,,,,,,,,,,,,1221,,,,,,,,,,,,,,,ch_camo_mastery_m1garand_mp,,,,,,
ch_camoT2_killstreak5_m1garand_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_KILLSTREAK5_M1GARAND,,1,camo_total_mastery,0,ch_camo_m1garand_mp,,5,2000,,,,,,,,,,,,,,,,,1222,,,,,,,,,,,,,,,ch_camo_mastery_m1garand_mp,,,,,,
ch_camo_mastery_m1garand_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_M1GARAND,,1,camo_total_mastery,0,ch_camo_m1garand_mp,,6,5000,,,,,,,,,,,,,,,,,1223,,,,,,,,,,,,,,,ch_camo_mastery_ar,,,,,,
ch_camoT3_doublekill_m1garand_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_M1GARAND,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8193,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_triplekill_m1garand_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_TRIPLEKILL_M1GARAND,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8194,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_svt40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_SVT40_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,1112,,,,,,,,,,,,,,,ch_camo_mastery_svt40_mp,,,,,,
ch_camoT2_longshot_svt40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_LONGSHOT_SVT40_DESC,,1,camo_total_mastery,0,ch_camo_svt40_mp,,10,2000,,,,,,,,,,,,,,,,,1139,,,,,,,,,,,,,,,ch_camo_mastery_svt40_mp,,,,,,
ch_camoT2_maindivision_svt40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MAINDIVISION_SVT40,,1,camo_total_mastery,0,ch_camo_svt40_mp,,50,2000,,,,,,,,,,,,,,,,,1170,,,,,,,,,,,,,,,ch_camo_mastery_svt40_mp,,,,,,
ch_camoT2_altdivision_svt40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_ALTDIVISION_SVT40,,1,camo_total_mastery,0,ch_camo_svt40_mp,,50,2000,,,,,,,,,,,,,,,,,1224,,,,,,,,,,,,,,,ch_camo_mastery_svt40_mp,,,,,,
ch_camoT2_doublekill_svt40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_SVT40,,1,camo_total_mastery,0,ch_camo_svt40_mp,,5,2000,,,,,,,,,,,,,,,,,1225,,,,,,,,,,,,,,,ch_camo_mastery_svt40_mp,,,,,,
ch_camoT2_killstreak5_svt40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_KILLSTREAK5_SVT40,,1,camo_total_mastery,0,ch_camo_svt40_mp,,5,2000,,,,,,,,,,,,,,,,,1226,,,,,,,,,,,,,,,ch_camo_mastery_svt40_mp,,,,,,
ch_camo_mastery_svt40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_SVT40,,1,camo_total_mastery,0,ch_camo_svt40_mp,,6,5000,,,,,,,,,,,,,,,,,1227,,,,,,,,,,,,,,,ch_camo_mastery_ar,,,,,,
ch_camoT3_doublekill_svt40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_SVT40,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8195,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_triplekill_svt40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_TRIPLEKILL_SVT40,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8196,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_m1941_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_M1941_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,1113,,,,,,,,,,,,,,,ch_camo_mastery_m1941_mp,,,,,,
ch_camoT2_longshot_m1941_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_LONGSHOT_M1941_DESC,,1,camo_total_mastery,0,ch_camo_m1941_mp,,10,2000,,,,,,,,,,,,,,,,,1140,,,,,,,,,,,,,,,ch_camo_mastery_m1941_mp,,,,,,
ch_camoT2_maindivision_m1941_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MAINDIVISION_M1941,,1,camo_total_mastery,0,ch_camo_m1941_mp,,50,2000,,,,,,,,,,,,,,,,,1171,,,,,,,,,,,,,,,ch_camo_mastery_m1941_mp,,,,,,
ch_camoT2_altdivision_m1941_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_ALTDIVISION_M1941,,1,camo_total_mastery,0,ch_camo_m1941_mp,,50,2000,,,,,,,,,,,,,,,,,1228,,,,,,,,,,,,,,,ch_camo_mastery_m1941_mp,,,,,,
ch_camoT2_doublekill_m1941_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_M1941,,1,camo_total_mastery,0,ch_camo_m1941_mp,,5,2000,,,,,,,,,,,,,,,,,1229,,,,,,,,,,,,,,,ch_camo_mastery_m1941_mp,,,,,,
ch_camoT2_killstreak5_m1941_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_KILLSTREAK5_M1941,,1,camo_total_mastery,0,ch_camo_m1941_mp,,5,2000,,,,,,,,,,,,,,,,,1230,,,,,,,,,,,,,,,ch_camo_mastery_m1941_mp,,,,,,
ch_camo_mastery_m1941_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_M1941,,1,camo_total_mastery,0,ch_camo_m1941_mp,,6,5000,,,,,,,,,,,,,,,,,1231,,,,,,,,,,,,,,,ch_camo_mastery_ar,,,,,,
ch_camoT3_doublekill_m1941_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_M1941,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8197,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_triplekill_m1941_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_TRIPLEKILL_M1941,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8198,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_m1a1_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_M1A1_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,1114,,,,,,,,,,,,,,,ch_camo_mastery_m1a1_mp,,,,,,
ch_camoT2_longshot_m1a1_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_LONGSHOT_M1A1_DESC,,1,camo_total_mastery,0,ch_camo_m1a1_mp,,10,2000,,,,,,,,,,,,,,,,,1141,,,,,,,,,,,,,,,ch_camo_mastery_m1a1_mp,,,,,,
ch_camoT2_maindivision_m1a1_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MAINDIVISION_M1A1,,1,camo_total_mastery,0,ch_camo_m1a1_mp,,50,2000,,,,,,,,,,,,,,,,,1172,,,,,,,,,,,,,,,ch_camo_mastery_m1a1_mp,,,,,,
ch_camoT2_altdivision_m1a1_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_ALTDIVISION_M1A1,,1,camo_total_mastery,0,ch_camo_m1a1_mp,,50,2000,,,,,,,,,,,,,,,,,1232,,,,,,,,,,,,,,,ch_camo_mastery_m1a1_mp,,,,,,
ch_camoT2_doublekill_m1a1_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_M1A1,,1,camo_total_mastery,0,ch_camo_m1a1_mp,,5,2000,,,,,,,,,,,,,,,,,1234,,,,,,,,,,,,,,,ch_camo_mastery_m1a1_mp,,,,,,
ch_camoT2_killstreak5_m1a1_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_KILLSTREAK5_M1A1,,1,camo_total_mastery,0,ch_camo_m1a1_mp,,5,2000,,,,,,,,,,,,,,,,,1235,,,,,,,,,,,,,,,ch_camo_mastery_m1a1_mp,,,,,,
ch_camo_mastery_m1a1_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_M1A1,,1,camo_total_mastery,0,ch_camo_m1a1_mp,,6,5000,,,,,,,,,,,,,,,,,1236,,,,,,,,,,,,,,,ch_camo_mastery_ar,,,,,,
ch_camoT3_doublekill_m1a1_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_M1A1,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8199,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_triplekill_m1a1_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_TRIPLEKILL_M1A1,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8200,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_stg44_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_STG44_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,1115,,,,,,,,,,,,,,,ch_camo_mastery_stg44_mp,,,,,,
ch_camoT2_longshot_stg44_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_LONGSHOT_STG44_DESC,,1,camo_total_mastery,0,ch_camo_stg44_mp,,10,2000,,,,,,,,,,,,,,,,,1142,,,,,,,,,,,,,,,ch_camo_mastery_stg44_mp,,,,,,
ch_camoT2_maindivision_stg44_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MAINDIVISION_STG44,,1,camo_total_mastery,0,ch_camo_stg44_mp,,50,2000,,,,,,,,,,,,,,,,,1173,,,,,,,,,,,,,,,ch_camo_mastery_stg44_mp,,,,,,
ch_camoT2_altdivision_stg44_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_ALTDIVISION_STG44,,1,camo_total_mastery,0,ch_camo_stg44_mp,,50,2000,,,,,,,,,,,,,,,,,1237,,,,,,,,,,,,,,,ch_camo_mastery_stg44_mp,,,,,,
ch_camoT2_doublekill_stg44_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_STG44,,1,camo_total_mastery,0,ch_camo_stg44_mp,,5,2000,,,,,,,,,,,,,,,,,1238,,,,,,,,,,,,,,,ch_camo_mastery_stg44_mp,,,,,,
ch_camoT2_killstreak5_stg44_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_KILLSTREAK5_STG44,,1,camo_total_mastery,0,ch_camo_stg44_mp,,5,2000,,,,,,,,,,,,,,,,,1239,,,,,,,,,,,,,,,ch_camo_mastery_stg44_mp,,,,,,
ch_camo_mastery_stg44_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_STG44,,1,camo_total_mastery,0,ch_camo_stg44_mp,,6,5000,,,,,,,,,,,,,,,,,1240,,,,,,,,,,,,,,,ch_camo_mastery_ar,,,,,,
ch_camoT3_doublekill_stg44_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_STG44,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8201,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_triplekill_stg44_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_TRIPLEKILL_STG44,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8202,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_fg42_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_FG42_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,7378,,,,,,,,,,,,,,,ch_camo_mastery_fg42_mp,,,,,,
ch_camoT2_longshot_fg42_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_LONGSHOT_FG42_DESC,,1,camo_total_mastery,0,ch_camo_fg42_mp,,10,2000,,,,,,,,,,,,,,,,,7379,,,,,,,,,,,,,,,ch_camo_mastery_fg42_mp,,,,,,
ch_camoT2_maindivision_fg42_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MAINDIVISION_FG42,,1,camo_total_mastery,0,ch_camo_fg42_mp,,50,2000,,,,,,,,,,,,,,,,,7380,,,,,,,,,,,,,,,ch_camo_mastery_fg42_mp,,,,,,
ch_camoT2_altdivision_fg42_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_ALTDIVISION_FG42,,1,camo_total_mastery,0,ch_camo_fg42_mp,,50,2000,,,,,,,,,,,,,,,,,1241,,,,,,,,,,,,,,,ch_camo_mastery_fg42_mp,,,,,,
ch_camoT2_doublekill_fg42_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_FG42,,1,camo_total_mastery,0,ch_camo_fg42_mp,,5,2000,,,,,,,,,,,,,,,,,1242,,,,,,,,,,,,,,,ch_camo_mastery_fg42_mp,,,,,,
ch_camoT2_killstreak5_fg42_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_KILLSTREAK5_FG42,,1,camo_total_mastery,0,ch_camo_fg42_mp,,5,2000,,,,,,,,,,,,,,,,,1243,,,,,,,,,,,,,,,ch_camo_mastery_fg42_mp,,,,,,
ch_camo_mastery_fg42_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_FG42,,1,camo_total_mastery,0,ch_camo_fg42_mp,,6,5000,,,,,,,,,,,,,,,,,1244,,,,,,,,,,,,,,,ch_camo_mastery_ar,,,,,,
ch_camoT3_doublekill_fg42_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_FG42,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8203,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_triplekill_fg42_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_TRIPLEKILL_FG42,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8204,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_mastery_ar,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_CLASS_RIFLE,,1,camo_total_mastery,0,,,7,10000,,,,,,,,,,,,,,,,,471,,,,,,,,,,,,,,,ch_camo_mastery,,,,,,
ch_camo_mp40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MP40_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,1116,,,,,,,,,,,,,,,ch_camo_mastery_mp40_mp,,,,,,
ch_camoT2_revenge_mp40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_REVENGE_MP40_DESC,,1,camo_total_mastery,0,ch_camo_mp40_mp,,10,2000,,,,,,,,,,,,,,,,,1145,,,,,,,,,,,,,,,ch_camo_mastery_mp40_mp,,,,,,
ch_camoT2_maindivision_mp40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MAINDIVISION_MP40,,1,camo_total_mastery,0,ch_camo_mp40_mp,,50,2000,,,,,,,,,,,,,,,,,1175,,,,,,,,,,,,,,,ch_camo_mastery_mp40_mp,,,,,,
ch_camoT2_altdivision_mp40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_ALTDIVISION_MP40,,1,camo_total_mastery,0,ch_camo_mp40_mp,,50,2000,,,,,,,,,,,,,,,,,1249,,,,,,,,,,,,,,,ch_camo_mastery_mp40_mp,,,,,,
ch_camoT2_doublekill_mp40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_MP40,,1,camo_total_mastery,0,ch_camo_mp40_mp,,5,2000,,,,,,,,,,,,,,,,,1250,,,,,,,,,,,,,,,ch_camo_mastery_mp40_mp,,,,,,
ch_camoT2_killstreak5_mp40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_KILLSTREAK5_MP40,,1,camo_total_mastery,0,ch_camo_mp40_mp,,5,2000,,,,,,,,,,,,,,,,,1251,,,,,,,,,,,,,,,ch_camo_mastery_mp40_mp,,,,,,
ch_camo_mastery_mp40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_MP40,,1,camo_total_mastery,0,ch_camo_mp40_mp,,6,5000,,,,,,,,,,,,,,,,,1252,,,,,,,,,,,,,,,ch_camo_mastery_smg,,,,,,
ch_camoT3_doublekill_mp40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_MP40,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8205,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_triplekill_mp40_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_TRIPLEKILL_MP40,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8206,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_ppsh41_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_PPSH41_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,1117,,,,,,,,,,,,,,,ch_camo_mastery_ppsh41_mp,,,,,,
ch_camoT2_revenge_ppsh41_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_REVENGE_PPSH41_DESC,,1,camo_total_mastery,0,ch_camo_ppsh41_mp,,10,2000,,,,,,,,,,,,,,,,,1146,,,,,,,,,,,,,,,ch_camo_mastery_ppsh41_mp,,,,,,
ch_camoT2_maindivision_ppsh41_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MAINDIVISION_PPSH41,,1,camo_total_mastery,0,ch_camo_ppsh41_mp,,50,2000,,,,,,,,,,,,,,,,,1176,,,,,,,,,,,,,,,ch_camo_mastery_ppsh41_mp,,,,,,
ch_camoT2_altdivision_ppsh41_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_ALTDIVISION_PPSH41,,1,camo_total_mastery,0,ch_camo_ppsh41_mp,,50,2000,,,,,,,,,,,,,,,,,1253,,,,,,,,,,,,,,,ch_camo_mastery_ppsh41_mp,,,,,,
ch_camoT2_doublekill_ppsh41_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_PPSH41,,1,camo_total_mastery,0,ch_camo_ppsh41_mp,,5,2000,,,,,,,,,,,,,,,,,1254,,,,,,,,,,,,,,,ch_camo_mastery_ppsh41_mp,,,,,,
ch_camoT2_killstreak5_ppsh41_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_KILLSTREAK5_PPSH41,,1,camo_total_mastery,0,ch_camo_ppsh41_mp,,5,2000,,,,,,,,,,,,,,,,,1255,,,,,,,,,,,,,,,ch_camo_mastery_ppsh41_mp,,,,,,
ch_camo_mastery_ppsh41_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_PPSH41,,1,camo_total_mastery,0,ch_camo_ppsh41_mp,,6,5000,,,,,,,,,,,,,,,,,1256,,,,,,,,,,,,,,,ch_camo_mastery_smg,,,,,,
ch_camoT3_doublekill_ppsh41_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_PPSH41,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8207,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_triplekill_ppsh41_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_TRIPLEKILL_PPSH41,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8208,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_type100_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_TYPE100_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,1118,,,,,,,,,,,,,,,ch_camo_mastery_type100_mp,,,,,,
ch_camoT2_revenge_type100_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_REVENGE_TYPE100_DESC,,1,camo_total_mastery,0,ch_camo_type100_mp,,10,2000,,,,,,,,,,,,,,,,,1147,,,,,,,,,,,,,,,ch_camo_mastery_type100_mp,,,,,,
ch_camoT2_maindivision_type100_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MAINDIVISION_TYPE100,,1,camo_total_mastery,0,ch_camo_type100_mp,,50,2000,,,,,,,,,,,,,,,,,1177,,,,,,,,,,,,,,,ch_camo_mastery_type100_mp,,,,,,
ch_camoT2_altdivision_type100_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_ALTDIVISION_TYPE100,,1,camo_total_mastery,0,ch_camo_type100_mp,,50,2000,,,,,,,,,,,,,,,,,1257,,,,,,,,,,,,,,,ch_camo_mastery_type100_mp,,,,,,
ch_camoT2_doublekill_type100_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_TYPE100,,1,camo_total_mastery,0,ch_camo_type100_mp,,5,2000,,,,,,,,,,,,,,,,,1258,,,,,,,,,,,,,,,ch_camo_mastery_type100_mp,,,,,,
ch_camoT2_killstreak5_type100_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_KILLSTREAK5_TYPE100,,1,camo_total_mastery,0,ch_camo_type100_mp,,5,2000,,,,,,,,,,,,,,,,,1259,,,,,,,,,,,,,,,ch_camo_mastery_type100_mp,,,,,,
ch_camo_mastery_type100_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_TYPE100,,1,camo_total_mastery,0,ch_camo_type100_mp,,6,5000,,,,,,,,,,,,,,,,,1260,,,,,,,,,,,,,,,ch_camo_mastery_smg,,,,,,
ch_camoT3_doublekill_type100_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_TYPE100,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8209,,,,,,,,,,,,,,,,,,,,,
ch_camoT4_triplekill_type100_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_TRIPLEKILL_TYPE100,,1,camo_total_mastery,0,,,25,2000,,,,,,,,,,,,,,,,,8210,,,,,,,,,,,,,,,ch_camo_prestige_mastery,,,,,,
ch_camo_mp28_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MP28_DESC,,1,camo_total_mastery,0,,,5,500,10,1000,15,1500,20,2000,30,2500,40,3000,50,3500,75,4000,100,5000,1119,,,,,,,,,,,,,,,ch_camo_mastery_mp28_mp,,,,,,
ch_camoT2_revenge_mp28_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_REVENGE_MP28_DESC,,1,camo_total_mastery,0,ch_camo_mp28_mp,,10,2000,,,,,,,,,,,,,,,,,1148,,,,,,,,,,,,,,,ch_camo_mastery_mp28_mp,,,,,,
ch_camoT2_maindivision_mp28_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MAINDIVISION_MP28,,1,camo_total_mastery,0,ch_camo_mp28_mp,,50,2000,,,,,,,,,,,,,,,,,1178,,,,,,,,,,,,,,,ch_camo_mastery_mp28_mp,,,,,,
ch_camoT2_altdivision_mp28_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_ALTDIVISION_MP28,,1,camo_total_mastery,0,ch_camo_mp28_mp,,50,2000,,,,,,,,,,,,,,,,,1261,,,,,,,,,,,,,,,ch_camo_mastery_mp28_mp,,,,,,
ch_camoT2_doublekill_mp28_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_DOUBLEKILL_MP28,,1,camo_total_mastery,0,ch_camo_mp28_mp,,5,2000,,,,,,,,,,,,,,,,,1262,,,,,,,,,,,,,,,ch_camo_mastery_mp28_mp,,,,,,
ch_camoT2_killstreak5_mp28_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_KILLSTREAK5_MP28,,1,camo_total_mastery,0,ch_camo_mp28_mp,,5,2000,,,,,,,,,,,,,,,,,1263,,,,,,,,,,,,,,,ch_camo_mastery_mp28_mp,,,,,,
ch_camo_mastery_mp28_mp,CHALLENGE_CAMO_REQUIREMENTS,CHALLENGE_CAMO_MASTERY_MP28,,1,camo_total_mastery,0,ch_camo_mp28_mp,,6,5000,,,,,,,,,,,,,,,,,1264,,,,,,,,,,,,,,,ch_camo_mastery_smg,,,,,,
