a1,b2,c3,d4,e5,f6,g7,h8,i9,j10,k11,l12,
axis_grenadier_pants_r1c1,loot,0,,,,,,,,,,
axis_grenadier_pants_skin1,loot,0,,,,,,,,,,
axis_grenadier_pants_skin2,loot,0,,,,,,,,,,
axis_grenadier_r1c1,loot,0,,,,,,,,,,
axis_grenadier_shirt_r1c1,loot,0,,,,,,,,,,
axis_grenadier_shirt_skin1,loot,0,,,,,,,,,,
axis_grenadier_shirt_skin2,loot,0,,,,,,,,,,
axis_grenadier_skin1,loot,0,,,,,,,,,,
axis_grenadier_skin2,loot,0,,,,,,,,,,
axis_infantry_gear_r1c1,loot,0,,,,,,,,,,
axis_infantry_gear_skin1,loot,0,,,,,,,,,,
axis_infantry_gear_skin2,loot,0,,,,,,,,,,
axis_infantry_hat_r1c1,loot,0,,,,,,,,,,
axis_infantry_hat_skin1,loot,0,,,,,,,,,,
axis_infantry_hat_skin2,loot,0,,,,,,,,,,
axis_infantry_pants_r1c1,loot,0,,,,,,,,,,
axis_infantry_pants_skin1,loot,0,,,,,,,,,,
axis_infantry_pants_skin2,loot,0,,,,,,,,,,
axis_infantry_r1c1,loot,0,,,,,,,,,,
axis_infantry_shirt_r1c1,loot,0,,,,,,,,,,
axis_infantry_shirt_skin1,loot,0,,,,,,,,,,
axis_infantry_shirt_skin2,loot,0,,,,,,,,,,
axis_infantry_skin1,loot,0,,,,,,,,,,
axis_infantry_skin2,loot,0,,,,,,,,,,
axis_medic_eyewear_r1c1,loot,0,,,,,,,,,,
axis_medic_eyewear_r2c1,loot,0,,,,,,,,,,
axis_medic_eyewear_r3c1,loot,0,,,,,,,,,,
axis_medic_gear_r1c1,loot,0,,,,,,,,,,
axis_medic_gear_r2c1,loot,0,,,,,,,,,,
axis_medic_gear_r3c1,loot,0,,,,,,,,,,
axis_medic_hat_r1c1,loot,0,,,,,,,,,,
axis_medic_hat_r2c1,loot,0,,,,,,,,,,
axis_medic_hat_r3c1,loot,0,,,,,,,,,,
axis_medic_pants_r1c1,loot,0,,,,,,,,,,
axis_medic_pants_r2c1,loot,0,,,,,,,,,,
axis_medic_pants_r3c1,loot,0,,,,,,,,,,
axis_medic_r1c1,loot,0,,,,,,,,,,
axis_medic_r2c1,loot,0,,,,,,,,,,
axis_medic_r3c1,loot,0,,,,,,,,,,
axis_medic_shirt_r1c1,loot,0,,,,,,,,,,
axis_medic_shirt_r2c1,loot,0,,,,,,,,,,
axis_medic_shirt_r3c1,loot,0,,,,,,,,,,
axis_officer_eyewear_r1c1,loot,0,,,,,,,,,,
axis_officer_eyewear_skin1,loot,0,,,,,,,,,,
axis_officer_eyewear_skin2,loot,0,,,,,,,,,,
axis_officer_eyewear_skin3,loot,0,,,,,,,,,,
axis_officer_gear_r1c1,loot,0,,,,,,,,,,
axis_officer_gear_skin1,loot,0,,,,,,,,,,
axis_officer_gear_skin2,loot,0,,,,,,,,,,
axis_officer_gear_skin3,loot,0,,,,,,,,,,
axis_officer_hat_r1c1,loot,0,,,,,,,,,,
axis_officer_hat_skin1,loot,0,,,,,,,,,,
axis_officer_hat_skin2,loot,0,,,,,,,,,,
axis_officer_hat_skin3,loot,0,,,,,,,,,,
axis_officer_pants_r1c1,loot,0,,,,,,,,,,
axis_officer_pants_skin1,loot,0,,,,,,,,,,
axis_officer_pants_skin2,loot,0,,,,,,,,,,
axis_officer_pants_skin3,loot,0,,,,,,,,,,
axis_officer_r1c1,loot,0,,,,,,,,,,
axis_officer_shirt_r1c1,loot,0,,,,,,,,,,
axis_officer_shirt_skin1,loot,0,,,,,,,,,,
axis_officer_shirt_skin2,loot,0,,,,,,,,,,
axis_officer_shirt_skin3,loot,0,,,,,,,,,,
axis_officer_skin1,loot,0,,,,,,,,,,
axis_officer_skin2,loot,0,,,,,,,,,,
axis_officer_skin3,loot,0,,,,,,,,,,
axis_paratrooper_gear_r1c1,loot,0,,,,,,,,,,
axis_paratrooper_gear_skin1,loot,0,,,,,,,,,,
axis_paratrooper_gear_skin2,loot,0,,,,,,,,,,
axis_paratrooper_hat_r1c1,loot,0,,,,,,,,,,
axis_paratrooper_hat_skin1,loot,0,,,,,,,,,,
axis_paratrooper_hat_skin2,loot,0,,,,,,,,,,
axis_paratrooper_pants_r1c1,loot,0,,,,,,,,,,
axis_paratrooper_pants_skin1,loot,0,,,,,,,,,,
axis_paratrooper_pants_skin2,loot,0,,,,,,,,,,
axis_paratrooper_r1c1,loot,0,,,,,,,,,,
axis_paratrooper_shirt_r1c1,loot,0,,,,,,,,,,
axis_paratrooper_shirt_skin1,loot,0,,,,,,,,,,
axis_paratrooper_shirt_skin2,loot,0,,,,,,,,,,
axis_paratrooper_skin1,loot,0,,,,,,,,,,
axis_paratrooper_skin2,loot,0,,,,,,,,,,
axis_sniper_eyewear_r1c1,loot,0,,,,,,,,,,
axis_sniper_eyewear_skin1,loot,0,,,,,,,,,,
axis_sniper_eyewear_skin2,loot,0,,,,,,,,,,
axis_sniper_gear_r1c1,loot,0,,,,,,,,,,
axis_sniper_gear_skin1,loot,0,,,,,,,,,,
axis_sniper_gear_skin2,loot,0,,,,,,,,,,
axis_sniper_hat_r1c1,loot,0,,,,,,,,,,
axis_sniper_hat_skin1,loot,0,,,,,,,,,,
axis_sniper_hat_skin2,loot,0,,,,,,,,,,
axis_sniper_pants_r1c1,loot,0,,,,,,,,,,
axis_sniper_pants_skin1,loot,0,,,,,,,,,,
axis_sniper_pants_skin2,loot,0,,,,,,,,,,
axis_sniper_r1c1,loot,0,,,,,,,,,,
axis_sniper_shirt_r1c1,loot,0,,,,,,,,,,
axis_sniper_shirt_skin1,loot,0,,,,,,,,,,
axis_sniper_shirt_skin2,loot,0,,,,,,,,,,
axis_sniper_skin1,loot,0,,,,,,,,,,
axis_sniper_skin2,loot,0,,,,,,,,,,
axis_tanker_gear_r1c1,loot,0,,,,,,,,,,
axis_tanker_gear_skin1,loot,0,,,,,,,,,,
axis_tanker_gear_skin2,loot,0,,,,,,,,,,
axis_tanker_hat_r1c1,loot,0,,,,,,,,,,
axis_tanker_hat_skin1,loot,0,,,,,,,,,,
axis_tanker_hat_skin2,loot,0,,,,,,,,,,
axis_tanker_pants_r1c1,loot,0,,,,,,,,,,
axis_tanker_pants_skin1,loot,0,,,,,,,,,,
axis_tanker_pants_skin2,loot,0,,,,,,,,,,
axis_tanker_r1c1,loot,0,,,,,,,,,,
axis_tanker_shirt_r1c1,loot,0,,,,,,,,,,
axis_tanker_shirt_skin1,loot,0,,,,,,,,,,
axis_tanker_shirt_skin2,loot,0,,,,,,,,,,
axis_tanker_skin1,loot,0,,,,,,,,,,
axis_tanker_skin2,loot,0,,,,,,,,,,
bal27 camo_pap_04,weaponCamo,0,,,,,,,,,,
bal27 zom_amp,loot,0,,,,,,,,,,
bal27 zom_amp_02,weaponCamo,0,,,,,,,,,,
bal27 zom_amp_03,loot,0,,,,,,,,,,
bal27 zom_amp_04,weaponCamo,0,,,,,,,,,,
bal27 zom_amp_05,weaponCamo,0,,,,,,,,,,
bal27 zom_camo_01,weaponCamo,0,,,,,,,,,,
bal27 zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
bal27 zom_fog_01,loot,0,,,,,,,,,,
bal27 zom_frontline_01,weaponCamo,0,,,,,,,,,,
bal27 zom_madmin_01,weaponCamo,0,,,,,,,,,,
bar bronze,weaponCamo,0,ch_camoT2_doublekill_bar_mp,,,,,,,,,
bar brownspot,weaponCamo,0,ch_camo_bar_mp_2,,,,,,,,,
bar camo_pap_04,weaponCamo,0,,,,,,,,,,
bar chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
bar chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
bar copper,weaponCamo,0,ch_camoT2_killstreak5_bar_mp,,,,,,,,,
bar diamond,weaponCamo,0,ch_camo_mastery_ar,,,,,,,,,
bar gold,weaponCamo,0,ch_camo_mastery_bar_mp,,,,,,,,,
bar gold_cheetah,weaponCamo,0,ch_camoT4_triplekill_bar_mp,,,,,,,,,
bar gold_leopard,weaponCamo,0,ch_camoT3_doublekill_bar_mp,,,,,,,,,
bar greenspot,weaponCamo,0,ch_camo_bar_mp_1,,,,,,,,,
bar heeres,weaponCamo,0,ch_camo_bar_mp_3,,,,,,,,,
bar leibermuster,weaponCamo,0,ch_camo_bar_mp_4,,,,,,,,,
bar leopard,weaponCamo,0,ch_camoT2_altdivision_bar_mp,,,,,,,,,
bar m1916,weaponCamo,0,ch_camoT2_longshot_bar_mp,,,,,,,,,
bar oakleaf,weaponCamo,0,ch_camo_bar_mp_6,,,,,,,,,
bar palmtree,weaponCamo,0,ch_camo_bar_mp_7,,,,,,,,,
bar panzer,weaponCamo,0,ch_camo_bar_mp_9,,,,,,,,,
bar peapattern,weaponCamo,0,ch_camo_bar_mp_5,,,,,,,,,
bar planetree,weaponCamo,0,ch_camo_bar_mp_8,,,,,,,,,
bar ret1_lens,weaponReticle,0,ch_reticle_lens_kill_bar_mp_1,,,,,,,,,
bar ret1_reflex,weaponReticle,0,ch_reticle_nydar_kill_bar_mp_1,,,,,,,,,
bar ret1_scope,weaponReticle,0,ch_reticle_optic_kill_bar_mp_1,,,,,,,,,
bar ret10_lens,weaponReticle,0,ch_reticle_lens_streaking_bar_mp,,,,,,,,,
bar ret10_reflex,weaponReticle,0,ch_reticle_nydar_streaking_bar_mp,,,,,,,,,
bar ret10_scope,weaponReticle,0,ch_reticle_optic_streaking_bar_mp,,,,,,,,,
bar ret2_lens,weaponReticle,0,ch_reticle_lens_kill_bar_mp_2,,,,,,,,,
bar ret2_reflex,weaponReticle,0,ch_reticle_nydar_kill_bar_mp_2,,,,,,,,,
bar ret2_scope,weaponReticle,0,ch_reticle_optic_kill_bar_mp_2,,,,,,,,,
bar ret3_lens,weaponReticle,0,ch_reticle_lens_kill_bar_mp_3,,,,,,,,,
bar ret3_reflex,weaponReticle,0,ch_reticle_nydar_kill_bar_mp_3,,,,,,,,,
bar ret3_scope,weaponReticle,0,ch_reticle_optic_kill_bar_mp_3,,,,,,,,,
bar ret4_lens,weaponReticle,0,ch_reticle_lens_kill_bar_mp_4,,,,,,,,,
bar ret4_reflex,weaponReticle,0,ch_reticle_nydar_kill_bar_mp_4,,,,,,,,,
bar ret4_scope,weaponReticle,0,ch_reticle_optic_kill_bar_mp_4,,,,,,,,,
bar ret5_lens,weaponReticle,0,ch_reticle_lens_kill_bar_mp_5,,,,,,,,,
bar ret5_reflex,weaponReticle,0,ch_reticle_nydar_kill_bar_mp_5,,,,,,,,,
bar ret5_scope,weaponReticle,0,ch_reticle_optic_kill_bar_mp_5,,,,,,,,,
bar ret6_lens,weaponReticle,0,ch_reticle_lens_kill_bar_mp_6,,,,,,,,,
bar ret6_reflex,weaponReticle,0,ch_reticle_nydar_kill_bar_mp_6,,,,,,,,,
bar ret6_scope,weaponReticle,0,ch_reticle_optic_kill_bar_mp_6,,,,,,,,,
bar ret7_lens,weaponReticle,0,ch_reticle_lens_headshot_bar_mp,,,,,,,,,
bar ret7_reflex,weaponReticle,0,ch_reticle_nydar_headshot_bar_mp,,,,,,,,,
bar ret7_scope,weaponReticle,0,ch_reticle_optic_headshot_bar_mp,,,,,,,,,
bar ret8_lens,weaponReticle,0,ch_reticle_lens_longshot_bar_mp,,,,,,,,,
bar ret8_reflex,weaponReticle,0,ch_reticle_nydar_longshot_bar_mp,,,,,,,,,
bar ret8_scope,weaponReticle,0,ch_reticle_optic_longshot_bar_mp,,,,,,,,,
bar ret9_lens,weaponReticle,0,ch_reticle_lens_doublekill_bar_mp,,,,,,,,,
bar ret9_reflex,weaponReticle,0,ch_reticle_nydar_doublekill_bar_mp,,,,,,,,,
bar ret9_scope,weaponReticle,0,ch_reticle_optic_doublekill_bar_mp,,,,,,,,,
bar snow,weaponCamo,0,ch_camoT2_maindivision_bar_mp,,,,,,,,,
bar zom_amp,loot,0,,,,,,,,,,
bar zom_amp_02,weaponCamo,0,,,,,,,,,,
bar zom_amp_03,loot,0,,,,,,,,,,
bar zom_amp_04,weaponCamo,0,,,,,,,,,,
bar zom_amp_05,weaponCamo,0,,,,,,,,,,
bar zom_camo_01,weaponCamo,0,,,,,,,,,,
bar zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
bar zom_fog_01,loot,0,,,,,,,,,,
bar zom_frontline_01,weaponCamo,0,,,,,,,,,,
bar zom_madmin_01,weaponCamo,0,,,,,,,,,,
bar zom_preorder,loot,0,,,,,,,0x800092,,,
bar zom_skin_01,loot,0,,,,,,,,,,
bar zom_spat_01,weaponCamo,0,,,,,,,,,,
bar zom_spat_02,weaponCamo,0,,,,,,,,,,
bar zom_spat_03,weaponCamo,0,,,,,,,,,,
bar zom_twitch,weaponCamo,0,,,,,,,,,,
bar_loot0_mp,loot,0,,,,,,,,,,
bar_loot1_mp,loot,0,,,,,,,,,,
bar_loot2_mp,loot,0,,,,,,,,,,
bar_loot3_mp,loot,0,,,,,,,,,,
bar_mp,weapon,51,,ch_cacToken_bar,ch_prPurchase_bar,,,,,,,
baseballbat bronze,weaponCamo,0,ch_camoT2_takeandkill_baseballbat_mp,,,,,,,,,
baseballbat brownspot,weaponCamo,0,ch_camo_baseballbat_mp_2,,,,,,,,,
baseballbat camo_pap_04,weaponCamo,0,,,,,,,,,,
baseballbat chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
baseballbat chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
baseballbat copper,weaponCamo,0,ch_camoT2_killstreak5_baseballbat_mp,,,,,,,,,
baseballbat diamond,weaponCamo,0,ch_camo_mastery_other,,,,,,,,,
baseballbat gold,weaponCamo,0,ch_camo_mastery_baseballbat_mp,,,,,,,,,
baseballbat gold_cheetah,weaponCamo,0,ch_camoT4_doublekill_baseballbat_mp,,,,,,,,,
baseballbat gold_leopard,weaponCamo,0,ch_camoT3_backstab_baseballbat_mp,,,,,,,,,
baseballbat greenspot,weaponCamo,0,ch_camo_baseballbat_mp_1,,,,,,,,,
baseballbat heeres,weaponCamo,0,ch_camo_baseballbat_mp_3,,,,,,,,,
baseballbat leibermuster,weaponCamo,0,ch_camo_baseballbat_mp_4,,,,,,,,,
baseballbat leopard,weaponCamo,0,ch_camoT2_revenge_baseballbat_mp,,,,,,,,,
baseballbat m1916,weaponCamo,0,ch_camoT2_backstab_baseballbat_mp,,,,,,,,,
baseballbat oakleaf,weaponCamo,0,ch_camo_baseballbat_mp_6,,,,,,,,,
baseballbat palmtree,weaponCamo,0,ch_camo_baseballbat_mp_7,,,,,,,,,
baseballbat panzer,weaponCamo,0,ch_camo_baseballbat_mp_9,,,,,,,,,
baseballbat peapattern,weaponCamo,0,ch_camo_baseballbat_mp_5,,,,,,,,,
baseballbat planetree,weaponCamo,0,ch_camo_baseballbat_mp_8,,,,,,,,,
baseballbat snow,weaponCamo,0,ch_camoT2_neardeath_baseballbat_mp,,,,,,,,,
baseballbat zom_amp,loot,0,,,,,,,,,,
baseballbat zom_amp_02,weaponCamo,0,,,,,,,,,,
baseballbat zom_amp_03,loot,0,,,,,,,,,,
baseballbat zom_amp_04,weaponCamo,0,,,,,,,,,,
baseballbat zom_amp_05,weaponCamo,0,,,,,,,,,,
baseballbat zom_camo_01,weaponCamo,0,,,,,,,,,,
baseballbat zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
baseballbat zom_fog_01,loot,0,,,,,,,,,,
baseballbat zom_frontline_01,weaponCamo,0,,,,,,,,,,
baseballbat zom_madmin_01,weaponCamo,0,,,,,,,,,,
baseballbat zom_preorder,weaponCamo,0,,,,,,,0x800092,,,
baseballbat zom_skin_01,weaponCamo,0,,,,,,,,,,
baseballbat zom_spat_01,weaponCamo,0,,,,,,,,,,
baseballbat zom_spat_02,weaponCamo,0,,,,,,,,,,
baseballbat zom_spat_03,weaponCamo,0,,,,,,,,,,
baseballbat zom_twitch,weaponCamo,0,,,,,,,,,,
baseballbat_loot0_mp,loot,0,,,,,,,,,,
baseballbat_loot1_mp,loot,0,,,,,,,,,,
baseballbat_loot2_mp,loot,0,,,,,,,,,,
baseballbat_loot3_mp,loot,0,,,,,,,,,,
baseballbat_mp,weapon,0,,,,,,,,,,
basic_training_serum,killstreak,0,,,,,,,,,,
bayonet,attachmentUnlock,0,,,,,,,,,,
bayonet_allies,attachmentUnlock,0,,,,,,,,,,
bayonet_axis,attachmentUnlock,0,,,,,,,,,,
bayonet_m1garand,attachmentUnlock,0,,,,,,,,,,
bazooka bronze,weaponCamo,0,ch_camoT2_directhitkill_bazooka_mp,,,,,,,,,
bazooka brownspot,weaponCamo,0,ch_camo_bazooka_mp_2,,,,,,,,,
bazooka camo_pap_04,weaponCamo,0,,,,,,,,,,
bazooka chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
bazooka chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
bazooka copper,weaponCamo,0,ch_camoT2_doublekill_bazooka_mp,,,,,,,,,
bazooka diamond,weaponCamo,0,ch_camo_mastery_launcher,,,,,,,,,
bazooka gold,weaponCamo,0,ch_camo_mastery_bazooka_mp,,,,,,,,,
bazooka gold_cheetah,weaponCamo,0,ch_camoT4_directhitkill_bazooka_mp,,,,,,,,,
bazooka gold_leopard,weaponCamo,0,ch_camoT3_doublekill_bazooka_mp,,,,,,,,,
bazooka greenspot,weaponCamo,0,ch_camo_bazooka_mp_1,,,,,,,,,
bazooka heeres,weaponCamo,0,ch_camo_bazooka_mp_3,,,,,,,,,
bazooka leibermuster,weaponCamo,0,ch_camo_bazooka_mp_4,,,,,,,,,
bazooka leopard,weaponCamo,0,ch_camoT2_doubledestroy_bazooka_mp,,,,,,,,,
bazooka m1916,weaponCamo,0,ch_camoT2_quicklaunch_bazooka_mp,,,,,,,,,
bazooka oakleaf,weaponCamo,0,ch_camo_bazooka_mp_6,,,,,,,,,
bazooka palmtree,weaponCamo,0,ch_camo_bazooka_mp_7,,,,,,,,,
bazooka panzer,weaponCamo,0,ch_camo_bazooka_mp_9,,,,,,,,,
bazooka peapattern,weaponCamo,0,ch_camo_bazooka_mp_5,,,,,,,,,
bazooka planetree,weaponCamo,0,ch_camo_bazooka_mp_8,,,,,,,,,
bazooka snow,weaponCamo,0,ch_camoT2_multidestroy_bazooka_mp,,,,,,,,,
bazooka zom_amp,loot,0,,,,,,,,,,
bazooka zom_amp_02,weaponCamo,0,,,,,,,,,,
bazooka zom_amp_03,loot,0,,,,,,,,,,
bazooka zom_amp_04,weaponCamo,0,,,,,,,,,,
bazooka zom_amp_05,weaponCamo,0,,,,,,,,,,
bazooka zom_camo_01,weaponCamo,0,,,,,,,,,,
bazooka zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
bazooka zom_fog_01,loot,0,,,,,,,,,,
bazooka zom_frontline_01,weaponCamo,0,,,,,,,,,,
bazooka zom_madmin_01,weaponCamo,0,,,,,,,,,,
bazooka zom_preorder,loot,0,,,,,,,0x800092,,,
bazooka zom_skin_01,loot,0,,,,,,,,,,
bazooka zom_spat_01,weaponCamo,0,,,,,,,,,,
bazooka zom_spat_02,weaponCamo,0,,,,,,,,,,
bazooka zom_spat_03,weaponCamo,0,,,,,,,,,,
bazooka zom_twitch,weaponCamo,0,,,,,,,,,,
bazooka_loot0_mp,loot,0,,,,,,,,,,
bazooka_loot1_mp,loot,0,,,,,,,,,,
bazooka_loot2_mp,loot,0,,,,,,,,,,
bazooka_loot3_mp,loot,0,,,,,,,,,,
bazooka_mp,none,0,,,,,,,,,,
bechowiec bronze,weaponCamo,0,ch_camoT2_doublekill_bechowiec_mp,,,,,,,,,
bechowiec brownspot,weaponCamo,0,ch_camo_bechowiec_mp_2,,,,,,,,,
bechowiec camo_pap_04,weaponCamo,0,,,,,,,,,,
bechowiec chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
bechowiec chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
bechowiec copper,weaponCamo,0,ch_camoT2_killstreak5_bechowiec_mp,,,,,,,,,
bechowiec diamond,weaponCamo,0,ch_camo_mastery_smg,,,,,,,,,
bechowiec gold,weaponCamo,0,ch_camo_mastery_bechowiec_mp,,,,,,,,,
bechowiec gold_cheetah,weaponCamo,0,ch_camoT4_triplekill_bechowiec_mp,,,,,,,,,
bechowiec gold_leopard,weaponCamo,0,ch_camoT3_doublekill_bechowiec_mp,,,,,,,,,
bechowiec greenspot,weaponCamo,0,ch_camo_bechowiec_mp_1,,,,,,,,,
bechowiec heeres,weaponCamo,0,ch_camo_bechowiec_mp_3,,,,,,,,,
bechowiec leibermuster,weaponCamo,0,ch_camo_bechowiec_mp_4,,,,,,,,,
bechowiec leopard,weaponCamo,0,ch_camoT2_altdivision_bechowiec_mp,,,,,,,,,
bechowiec m1916,weaponCamo,0,ch_camoT2_revenge_bechowiec_mp,,,,,,,,,
bechowiec oakleaf,weaponCamo,0,ch_camo_bechowiec_mp_6,,,,,,,,,
bechowiec palmtree,weaponCamo,0,ch_camo_bechowiec_mp_7,,,,,,,,,
bechowiec panzer,weaponCamo,0,ch_camo_bechowiec_mp_9,,,,,,,,,
bechowiec peapattern,weaponCamo,0,ch_camo_bechowiec_mp_5,,,,,,,,,
bechowiec planetree,weaponCamo,0,ch_camo_bechowiec_mp_8,,,,,,,,,
bechowiec snow,weaponCamo,0,ch_camoT2_maindivision_bechowiec_mp,,,,,,,,,
bechowiec zom_amp,loot,0,,,,,,,,,,
bechowiec zom_amp_02,weaponCamo,0,,,,,,,,,,
bechowiec zom_amp_03,loot,0,,,,,,,,,,
bechowiec zom_amp_04,weaponCamo,0,,,,,,,,,,
bechowiec zom_amp_05,weaponCamo,0,,,,,,,,,,
bechowiec zom_camo_01,weaponCamo,0,,,,,,,,,,
bechowiec zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
bechowiec zom_fog_01,loot,0,,,,,,,,,,
bechowiec zom_frontline_01,weaponCamo,0,,,,,,,,,,
bechowiec zom_madmin_01,weaponCamo,0,,,,,,,,,,
bechowiec zom_preorder,weaponCamo,0,,,,,,,0x800092,,,
bechowiec zom_skin_01,weaponCamo,0,,,,,,,,,,
bechowiec zom_spat_01,weaponCamo,0,,,,,,,,,,
bechowiec zom_spat_02,weaponCamo,0,,,,,,,,,,
bechowiec zom_spat_03,weaponCamo,0,,,,,,,,,,
bechowiec zom_twitch,weaponCamo,0,,,,,,,,,,
bechowiec_loot0_mp,loot,0,,,,,,,,,,
bechowiec_loot1_mp,loot,0,,,,,,,,,,
bechowiec_loot2_mp,loot,0,,,,,,,,,,
bechowiec_loot3_mp,loot,0,,,,,,,,,,
bechowiec_mp,weapon,0,,,,,,,,,,
beretta bronze,weaponCamo,0,ch_camoT2_doublekill_beretta_mp,,,,,,,,,
beretta brownspot,weaponCamo,0,ch_camo_beretta_mp_2,,,,,,,,,
beretta camo_pap_04,weaponCamo,0,,,,,,,,,,
beretta chrome,weaponCamo,0,ch_camo_mastery,,,,,,,,,
beretta chrome_tiger,weaponCamo,0,ch_camo_prestige_mastery,,,,,,,,,
beretta copper,weaponCamo,0,ch_camoT2_killstreak5_beretta_mp,,,,,,,,,
beretta diamond,weaponCamo,0,ch_camo_mastery_smg,,,,,,,,,
beretta gold,weaponCamo,0,ch_camo_mastery_beretta_mp,,,,,,,,,
beretta gold_cheetah,weaponCamo,0,ch_camoT4_triplekill_beretta_mp,,,,,,,,,
beretta gold_leopard,weaponCamo,0,ch_camoT3_doublekill_beretta_mp,,,,,,,,,
beretta greenspot,weaponCamo,0,ch_camo_beretta_mp_1,,,,,,,,,
beretta heeres,weaponCamo,0,ch_camo_beretta_mp_3,,,,,,,,,
beretta leibermuster,weaponCamo,0,ch_camo_beretta_mp_4,,,,,,,,,
beretta leopard,weaponCamo,0,ch_camoT2_altdivision_beretta_mp,,,,,,,,,
beretta m1916,weaponCamo,0,ch_camoT2_revenge_beretta_mp,,,,,,,,,
beretta oakleaf,weaponCamo,0,ch_camo_beretta_mp_6,,,,,,,,,
beretta palmtree,weaponCamo,0,ch_camo_beretta_mp_7,,,,,,,,,
beretta panzer,weaponCamo,0,ch_camo_beretta_mp_9,,,,,,,,,
beretta peapattern,weaponCamo,0,ch_camo_beretta_mp_5,,,,,,,,,
beretta planetree,weaponCamo,0,ch_camo_beretta_mp_8,,,,,,,,,
beretta ret1_lens,weaponReticle,0,ch_reticle_lens_kill_beretta_mp_1,,,,,,,,,
beretta ret1_reflex,weaponReticle,0,ch_reticle_nydar_kill_beretta_mp_1,,,,,,,,,
beretta ret10_lens,weaponReticle,0,ch_reticle_lens_streaking_beretta_mp,,,,,,,,,
beretta ret10_reflex,weaponReticle,0,ch_reticle_nydar_streaking_beretta_mp,,,,,,,,,
beretta ret2_lens,weaponReticle,0,ch_reticle_lens_kill_beretta_mp_2,,,,,,,,,
beretta ret2_reflex,weaponReticle,0,ch_reticle_nydar_kill_beretta_mp_2,,,,,,,,,
beretta ret3_lens,weaponReticle,0,ch_reticle_lens_kill_beretta_mp_3,,,,,,,,,
beretta ret3_reflex,weaponReticle,0,ch_reticle_nydar_kill_beretta_mp_3,,,,,,,,,
beretta ret4_lens,weaponReticle,0,ch_reticle_lens_kill_beretta_mp_4,,,,,,,,,
beretta ret4_reflex,weaponReticle,0,ch_reticle_nydar_kill_beretta_mp_4,,,,,,,,,
beretta ret5_lens,weaponReticle,0,ch_reticle_lens_kill_beretta_mp_5,,,,,,,,,
beretta ret5_reflex,weaponReticle,0,ch_reticle_nydar_kill_beretta_mp_5,,,,,,,,,
beretta ret6_lens,weaponReticle,0,ch_reticle_lens_kill_beretta_mp_6,,,,,,,,,
beretta ret6_reflex,weaponReticle,0,ch_reticle_nydar_kill_beretta_mp_6,,,,,,,,,
beretta ret7_lens,weaponReticle,0,ch_reticle_lens_headshot_beretta_mp,,,,,,,,,
beretta ret7_reflex,weaponReticle,0,ch_reticle_nydar_headshot_beretta_mp,,,,,,,,,
beretta ret8_lens,weaponReticle,0,ch_reticle_lens_longshot_beretta_mp,,,,,,,,,
beretta ret8_reflex,weaponReticle,0,ch_reticle_nydar_longshot_beretta_mp,,,,,,,,,
beretta ret9_lens,weaponReticle,0,ch_reticle_lens_doublekill_beretta_mp,,,,,,,,,
beretta ret9_reflex,weaponReticle,0,ch_reticle_nydar_doublekill_beretta_mp,,,,,,,,,
beretta snow,weaponCamo,0,ch_camoT2_maindivision_beretta_mp,,,,,,,,,
beretta zom_amp,loot,0,,,,,,,,,,
beretta zom_amp_02,weaponCamo,0,,,,,,,,,,
beretta zom_amp_03,loot,0,,,,,,,,,,
beretta zom_amp_04,weaponCamo,0,,,,,,,,,,
beretta zom_amp_05,weaponCamo,0,,,,,,,,,,
beretta zom_camo_01,weaponCamo,0,,,,,,,,,,
beretta zom_dlc2_rune_01,weaponCamo,0,,,,,,,,,,
beretta zom_fog_01,loot,0,,,,,,,,,,
beretta zom_frontline_01,weaponCamo,0,,,,,,,,,,
beretta zom_madmin_01,weaponCamo,0,,,,,,,,,,
beretta zom_preorder,loot,0,,,,,,,0x800092,,,
beretta zom_skin_01,loot,0,,,,,,,,,,
beretta zom_spat_01,weaponCamo,0,,,,,,,,,,
beretta zom_spat_02,weaponCamo,0,,,,,,,,,,
beretta zom_spat_03,weaponCamo,0,,,,,,,,,,
beretta zom_twitch,weaponCamo,0,,,,,,,,,,
beretta_loot0_mp,loot,0,,,,,,,,,,
beretta_loot1_mp,loot,0,,,,,,,,,,
beretta_loot2_mp,loot,0,,,,,,,,,,
beretta_loot3_mp,loot,0,,,,,,,,,,
beretta_mp,weapon,0,,,,,,,,,,
bipod_3,attachmentUnlock,0,,,,,,,,,,
