ranked_up_14,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_tec4_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_15,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_tec4_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_16,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_sgt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_17,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_sgt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_18,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_sgt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_19,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_tec3_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_20,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_tec3_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_21,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_tec3_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_22,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_ssgt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_23,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_ssgt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_24,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_ssgt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_25,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_tec1_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_26,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_tec1_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_27,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_tec1_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_28,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_1stsgt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_29,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_1stsgt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_30,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_1stsgt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_31,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_msgt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_32,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_msgt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_33,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_msgt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_34,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_sgtmaj_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_35,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_sgtmaj_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_36,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_sgtmaj_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_37,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_csgtmaj_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_38,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_csgtmaj_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_39,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_csgtmaj_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_40,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_2ndlt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_41,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_2ndlt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_42,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_lt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_43,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_lt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_44,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_cpt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_45,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_cpt_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_46,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_maj_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_47,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_maj_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_48,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_ltcol_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_49,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_ltcol_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_50,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_col_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_51,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_bgen_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_52,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_majgen_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_53,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_ltgen_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_54,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_gen_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_55,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_com_lg,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
ranked_up_master_prestige,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_prestigeMaster,4,0.75,0.25,0.25,1,ui_level_up,,rankup_splash,,
prestige1,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_prestige1,4,0.75,0.25,0.25,1,ui_level_up,,urgent_splash,,
prestige2,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_prestige2,4,0.75,0.25,0.25,1,ui_level_up,,urgent_splash,,
prestige3,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_prestige3,4,0.75,0.25,0.25,1,ui_level_up,,urgent_splash,,
prestige4,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_prestige4,4,0.75,0.25,0.25,1,ui_level_up,,urgent_splash,,
prestige5,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_prestige5,4,0.75,0.25,0.25,1,ui_level_up,,urgent_splash,,
prestige6,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_prestige6,4,0.75,0.25,0.25,1,ui_level_up,,urgent_splash,,
prestige7,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_prestige7,4,0.75,0.25,0.25,1,ui_level_up,,urgent_splash,,
prestige8,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_prestige8,4,0.75,0.25,0.25,1,ui_level_up,,urgent_splash,,
prestige9,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_prestige9,4,0.75,0.25,0.25,1,ui_level_up,,urgent_splash,,
prestige10,SPLASHES_RANKED_UP,SPLASHES_RANKED_UP_DESC,rank_prestige10,4,0.75,0.25,0.25,1,ui_level_up,,urgent_splash,,
prestigeMaster,CHALLENGE_PRESTIGE_MAX,,rank_prestigeMaster,5,0.75,0.25,0.25,1,ui_level_up,,largewar_splash,,
weapon_level,SPLASHES_WEAPON_LEVEL,SPLASHES_WEAPON_LEVEL_DESC,,4,0.75,0.25,0.25,1,ui_weapon_lvl_up,,weapon_level_splash,,
weapon_prestige,SPLASHES_WEAPON_PRESTIGE,SPLASHES_WEAPON_PRESTIGE_DESC,,4,0.75,0.25,0.25,1,ui_level_up,,weapon_level_splash,,
weapon_forge,SPLASHES_WEAPON_FORGE,SPLASHES_WEAPON_FORGE_DESC,,4,0.75,0.25,0.25,1,ui_level_up,,weapon_level_splash,,
social_rank_up,SPLASHES_SOCIAL_RANK_UP,SPLASHES_SOCIAL_RANK_DESC,social_score,4,0.75,0.25,0.25,1,ui_level_up,,urgent_splash,,
uav_destroyed,SPLASHES_UAV_DESTROYED,,s2_medal_destroyscorestreak_reconplane,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
counter_uav_destroyed,SPLASHES_COUNTER_UAV_DESTROYED,,s2_medal_destroyscorestreak_counterrecon,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
airstrike_destroyed,SPLASHES_AIRSTRIKE_DESTROYED,,s2_medal_destroyscorestreak_carpetbombing,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
fire_bombing_run_destroyed,SPLASHES_FIRE_BOMBING_RUN_DESTROYED,,s2_medal_destroyscorestreak_firebombing,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
fighter_strike_destroyed,SPLASHES_FIGHTER_STRIKE_DESTROYED,,s2_medal_destroyscorestreak_fighterstrafingrun,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
carepackage_plane_destroyed,SPLASHES_CAREPACKAGE_PLANE_DESTROYED,,s2_medal_destroyscorestreak_carepackage,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
emergency_carepackage_plane_destroyed,SPLASHES_EMERGENCY_CAREPACKAGE_PLANE_DESTROYED,,s2_medal_destroyscorestreak_emergencyairdrop,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
attack_dogs_destroyed,SPLASHES_ATTACK_DOG_DESTROYED,,s2_medal_destroyscorestreak_attackdogs,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
paratroopers_plane_destroyed,SPLASHES_PARATROOPERS_PLANE_DESTROYED,,s2_medal_destroyscorestreak_paratroopers,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
paratroopers_destroyed,SPLASHES_PARATROOPERS_DESTROYED,,s2_medal_destroyscorestreak_paratroopers,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
plane_gunner_destroyed,SPLASHES_PLANE_GUNNER_DESTROYED,,s2_medal_destroyscorestreak_planegunner,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
fritzx_destroyed,SPLASHES_FRITZX_DESTROYED,,s2_medal_destroyscorestreak_glidebomb,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
assist_killstreak_destroyed,SPLASHES_ASSIST_DESTROYED,,s2_medal_destroyscorestreak_vandalism,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
callout_destroyed_uav,SPLASHES_SCORE_DESTROYED_UAV,,,4,1,1,1,1,null,,playercard_splash,,
callout_destroyed_counter_uav,SPLASHES_SCORE_DESTROYED_COUNTER_UAV,,,4,1,1,1,1,null,,playercard_splash,,
callout_destroyed_airstrike,SPLASHES_SCORE_DESTROYED_AIRSTRIKE,,,4,1,1,1,1,null,,playercard_splash,,
callout_destroyed_firebomb,SPLASHES_SCORE_DESTROYED_FIRE_BOMBING,,,4,1,1,1,1,null,,playercard_splash,,
callout_destroyed_fighter_strike,SPLASHES_SCORE_DESTROYED_FIGHTER_STRIKE,,,4,1,1,1,1,null,,playercard_splash,,
callout_destroyed_carepackage,SPLASHES_SCORE_DESTROYED_CARE_PACKAGE_PLANE,,,4,1,1,1,1,null,,playercard_splash,,
callout_destroyed_emergency_carepackage,SPLASHES_SCORE_DESTROYED_EMERGENCY_AIRDROP_PLANE,,,4,1,1,1,1,null,,playercard_splash,,
callout_destroyed_paratroopers_plane,SPLASHES_SCORE_DESTROYED_PARATROOPERS_PLANE,,,4,1,1,1,1,null,,playercard_splash,,
callout_destroyed_plane_gunner,SPLASHES_SCORE_DESTROYED_PLANE_GUNNER,,,4,1,1,1,1,null,,playercard_splash,,
callout_destroyed_fritzx,SPLASHES_SCORE_DESTROYED_FRITZX,,,4,1,1,1,1,null,,playercard_splash,,
airdrop_kill,SPLASHES_AIRDROP_KILL,,s2_medal_scorestreak_one_in_a_million,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
fritzx_kill,SPLASHES_FRITZX_KILL,,s2_medal_scorestreak_glide_bomb,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
missile_strike_kill,SPLASHES_MISSILE_STRIKE_KILL,,s2_medal_scorestreak_artillery_barrage,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
mortar_strike_kill,SPLASHES_MORTAR_STRIKE_KILL,,s2_medal_scorestreak_mortar_strike,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
airstrike_kill,SPLASHES_AIRSTRIKE_KILL,,s2_medal_scorestreak_carpetbombing,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
plane_gunner_kill,SPLASHES_PLANE_GUNNER_KILL,,s2_medal_scorestreak_plane_gunner,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
flamethrower_kill,SPLASHES_FLAMETHROWER_KILL,,s2_medal_scorestreak_flamethrower,1.5,0.75,0.25,0.25,1,mp_s2_splash_burn_kill,,splash,,
fighter_strike_kill,SPLASHES_FIGHTER_STRIKE_KILL,,s2_medal_scorestreak_fighter_strafing_run,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
firebomb_kill,SPLASHES_FIREBOMB_KILL,,s2_medal_scorestreak_firebombing,1.5,0.75,0.25,0.25,1,mp_s2_splash_burn_kill,,splash,,
paratroopers_kill,SPLASHES_PARATROOPERS_KILL,,s2_medal_scorestreak_paratroopers,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
molotovs_kill,SPLASHES_MOLOTOVS_KILL,,s2_medal_scorestreak_molotovs,1.5,0.75,0.25,0.25,1,mp_s2_splash_burn_kill,,splash,,
v2_rocket_kill,SPLASHES_V2_ROCKET_KILL,,s2_medal_scorestreak_v2_rocket,1.5,0.75,0.25,0.25,1,mp_s2_splash_burn_kill,,splash,,
raid_flak_kill,SPLASHES_RAID_FLAK_KILL,,s2_medal_destroyscorestreak_fighterstrafingrun,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,dlc2,
raid_fighters_kill,SPLASHES_RAID_FIGHTERS_KILL,,s2_medal_scorestreak_fighter_strafing_run,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,dlc2,
dogfight_flak_kill,SPLASHES_RAID_FLAK_KILL,,s2_medal_destroyscorestreak_fighterstrafingrun,1.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
uav,MP_KILLSTREAK_N,KILLSTREAKS_UAV,scorestreak_fe_uav,2.5,0.25,0.75,0.25,1,mp_s2_earn_spyplane,uavrecon,killstreak_splash,,
missile_strike,MP_KILLSTREAK_N,KILLSTREAKS_MISSILE_STRIKE,scorestreak_artillery_strike,2.5,0.25,0.75,0.25,1,mp_s2_earn_artillery,achieve_p_airstrike,killstreak_splash,,
carepackage,MP_KILLSTREAK_N,KILLSTREAKS_CAREPACKAGE,scorestreak_care_package,2.5,0.25,0.75,0.25,1,mp_s2_earn_care_pkg,achieve_p_airstrike,killstreak_splash,,
counter_uav,MP_KILLSTREAK_N,KILLSTREAKS_COUNTER_UAV,,2.5,0.25,0.75,0.25,1,mp_s2_earn_counter_recon,achieve_c_uav,killstreak_splash,,
airstrike,MP_KILLSTREAK_N,KILLSTREAKS_AIRSTRIKE,scorestreak_carpet_bomb,2.5,0.25,0.75,0.25,1,mp_s2_earn_bombing_run,airstrike,killstreak_splash,,
fritzx,MP_KILLSTREAK_N,KILLSTREAKS_FRITZX,scorestreak_glide_missile,2.5,0.25,0.75,0.25,1,mp_s2_earn_fritz,achieve_p_airstrike,killstreak_splash,,
mortar_strike,MP_KILLSTREAK_N,KILLSTREAKS_MORTAR_STRIKE,scorestreak_mortar_strike,2.5,0.25,0.75,0.25,1,mp_s2_earn_mortar_strike,achieve_p_airstrike,killstreak_splash,,
emergency_carepackage,MP_KILLSTREAK_N,KILLSTREAKS_EMERGENCY_CAREPACKAGE,scorestreak_emergency_airdrop,2.5,0.25,0.75,0.25,1,mp_s2_earn_emg_care_pkg,achieve_p_airstrike,killstreak_splash,,
attack_dogs,MP_KILLSTREAK_N,KILLSTREAKS_DOGS,scorestreak_fe_uav,2.5,0.25,0.75,0.25,1,mp_s2_earn_atk_dogs,uavrecon,killstreak_splash,,
firebomb,MP_KILLSTREAK_N,KILLSTREAKS_FIREBOMB,scorestreak_fire_bombing,2.5,0.25,0.75,0.25,1,mp_s2_earn_fire_bombing,airstrike,killstreak_splash,,
flamethrower,MP_KILLSTREAK_N,KILLSTREAKS_FLAMETHROWER,scorestreak_fe_turret,2.5,0.25,0.75,0.25,1,mp_s2_earn_flamethrower,achieve_sentrygun,killstreak_splash,,
v2_rocket,MP_KILLSTREAK_N,KILLSTREAKS_V2_ROCKET,scorestreak_V2_rocket,2.5,0.25,0.75,0.25,1,mp_s2_earn_v2_rocket,achieve_p_airstrike,killstreak_splash,,
flak_gun,MP_KILLSTREAK_N,KILLSTREAKS_FLAK_GUN,scorestreak_fe_emp,2.5,0.25,0.75,0.25,1,mp_s2_earn_flak_guns,achieve_tank,killstreak_splash,,
plane_gunner,MP_KILLSTREAK_N,KILLSTREAKS_PLANE_GUNNER,scorestreak_fe_plane_gunner,2.5,0.25,0.75,0.25,1,mp_s2_earn_plane_gunner,achieve_p_airstrike,killstreak_splash,,
fighter_strike,MP_KILLSTREAK_N,KILLSTREAKS_FIGHTER_STRIKE,scorestreak_fighter_strafing_run,2.5,0.25,0.75,0.25,1,mp_s2_earn_bombing_run,achieve_p_airstrike,killstreak_splash,,
paratroopers,MP_KILLSTREAK_N,KILLSTREAKS_PARATROOPERS,scorestreak_fe_uav,2.5,0.25,0.75,0.25,1,mp_s2_earn_atk_dogs,uavrecon,killstreak_splash,,
molotovs,MP_KILLSTREAK_N,KILLSTREAKS_MOLOTOVS,scorestreak_fe_turret,2.5,0.25,0.75,0.25,1,mp_s2_earn_flamethrower,achieve_sentrygun,killstreak_splash,,
tripwire,MP_KILLSTREAK_N,KILLSTREAKS_TRIPWIRE,scorestreak_tripwire,2.5,0.25,0.75,0.25,1,mp_s2_earn_care_pkg,achieve_p_airstrike,killstreak_splash,,
raid_flak,MP_KILLSTREAK_N,KILLSTREAKS_FLAK_GUN,scorestreak_fe_emp,2.5,0.25,0.75,0.25,1,mp_s2_earn_flak_guns,achieve_tank,killstreak_splash,,
raid_fighters,MP_KILLSTREAK_N,KILLSTREAKS_FIGHTER_STRIKE,scorestreak_fighter_strafing_run,2.5,0.25,0.75,0.25,1,mp_s2_earn_bombing_run,achieve_p_airstrike,killstreak_splash,,
incendiary_can,MP_KILLSTREAK_N,KILLSTREAKS_INCENDIARY_CAN,scorestreak_fe_turret,2.5,0.25,0.75,0.25,1,mp_s2_earn_flamethrower,achieve_sentrygun,killstreak_splash,,
raid_superweapon,MP_KILLSTREAK_N,KILLSTREAKS_RAID_SUPERWEAPON,scorestreak_raid_superweapon,2.5,0.25,0.75,0.25,1,mp_s2_earn_flamethrower,achieve_sentrygun,killstreak_splash,,
raid_tesla_moon,MP_KILLSTREAK_N,KILLSTREAKS_RAID_SUPERWEAPON,scorestreak_raid_superweapon_b,2.5,0.25,0.75,0.25,1,mp_s2_earn_flamethrower,achieve_sentrygun,killstreak_splash,,
raid_ss_serum_a,MP_KILLSTREAK_N,KILLSTREAKS_RAID_SS_SERUM_A,scorestreak_raid_ss_serum_a,2.5,0.25,0.75,0.25,1,mp_s2_earn_flamethrower,achieve_sentrygun,killstreak_splash,,
raid_ss_serum_b,MP_KILLSTREAK_N,KILLSTREAKS_RAID_SS_SERUM_B,scorestreak_raid_ss_serum_b,2.5,0.25,0.75,0.25,1,mp_s2_earn_flamethrower,achieve_sentrygun,killstreak_splash,,
raid_ss_serum_c,MP_KILLSTREAK_N,KILLSTREAKS_RAID_SS_SERUM_C,scorestreak_raid_ss_serum_c,2.5,0.25,0.75,0.25,1,mp_s2_earn_flamethrower,achieve_sentrygun,killstreak_splash,,
dogfight_flak,MP_KILLSTREAK_N,KILLSTREAKS_FLAK_GUN,scorestreak_fe_emp,2.5,0.25,0.75,0.25,1,mp_s2_earn_flak_guns,achieve_tank,killstreak_splash,,
basic_training_serum,MP_KILLSTREAK_N,KILLSTREAKS_DLC4_SERUM_BASIC_TRAINING,scorestreak_basic_training_serum,2.5,0.25,0.75,0.25,1,mp_s2_earn_flamethrower,achieve_sentrygun,killstreak_splash,,
used_uav,SPLASHES_USED_UAV,,,4,1,1,1,1,null,,playercard_splash,,
used_counter_uav,SPLASHES_USED_COUNTER_UAV,,,4,1,1,1,1,null,,playercard_splash,,
used_carepackage,SPLASHES_USED_CAREPACKAGE,,,4,1,1,1,1,null,,playercard_splash,,
used_tripwire,SPLASHES_USED_TRIPWIRE,,,4,1,1,1,1,null,,playercard_splash,,
used_flamethrower,SPLASHES_USED_FLAMETHROWER,,,4,1,1,1,1,null,,playercard_splash,,
used_fritzx,SPLASHES_USED_FRITZX,,,4,1,1,1,1,null,,playercard_splash,,
used_mortar_strike,SPLASHES_USED_MORTAR_STRIKE,,,4,1,1,1,1,null,,playercard_splash,,
used_airstrike,SPLASHES_USED_AIRSTRIKE,,,4,1,1,1,1,null,,playercard_splash,,
used_missile_strike,SPLASHES_USED_MISSILE_STRIKE,,,4,1,1,1,1,null,,playercard_splash,,
used_firebomb,SPLASHES_USED_FIREBOMB,,,4,1,1,1,1,null,,playercard_splash,,
used_emergency_carepackage,SPLASHES_USED_EMERGENCY_CAREPACKAGE,,,4,1,1,1,1,null,,playercard_splash,,
used_fighter_strike,SPLASHES_USED_FIGHTER_STRIKE,,,4,1,1,1,1,null,,playercard_splash,,
used_flak_gun,SPLASHES_USED_FLAK_GUN,,,4,1,1,1,1,null,,playercard_splash,,
used_plane_gunner,SPLASHES_USED_PLANE_GUNNER,,,4,1,1,1,1,null,,playercard_splash,,
used_paratroopers,SPLASHES_USED_PARATROOPERS,,,4,1,1,1,1,null,,playercard_splash,,
used_molotovs,SPLASHES_USED_MOLOTOVS,,,4,1,1,1,1,null,,playercard_splash,,
used_v2_rocket,SPLASHES_USED_V2_ROCKET,,,4,1,1,1,1,null,,playercard_splash,,
used_attack_dogs,SPLASHES_USED_ATTACK_DOGS,,,4,1,1,1,1,null,,playercard_splash,,
used_raid_flak,SPLASHES_USED_FLAK_GUN,,,4,1,1,1,1,null,,playercard_splash,,
used_raid_fighters,SPLASHES_USED_RAID_FIGHTERS,,,4,1,1,1,1,null,,playercard_splash,,
used_incendiary_can,SPLASHES_USED_MOLOTOVS,,,4,1,1,1,1,null,,playercard_splash,,
used_raid_superweapon,SPLASHES_USED_RAID_SUPERWEAPON,,,4,1,1,1,1,null,,playercard_splash,,
used_raid_tesla_moon,SPLASHES_USED_RAID_SUPERWEAPON,,,4,1,1,1,1,null,,playercard_splash,,
used_raid_ss_serum_a,SPLASHES_USED_RAID_SS_SERUM_A,,,4,1,1,1,1,null,,playercard_splash,,
used_raid_ss_serum_b,SPLASHES_USED_RAID_SS_SERUM_B,,,4,1,1,1,1,null,,playercard_splash,,
used_raid_ss_serum_c,SPLASHES_USED_RAID_SS_SERUM_C,,,4,1,1,1,1,null,,playercard_splash,,
used_dogfight_flak,SPLASHES_USED_FLAK_GUN,,,4,1,1,1,1,null,,playercard_splash,,
used_basic_training_serum,SPLASHES_MTX8_USED_BASIC_TRAINING_SERUM,,,4,1,1,1,1,null,,playercard_splash,,
specialty_juiced,PERKS_JUICED,PERKS_DESC_JUICED,specialty_s1_temp,2.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
specialty_finalstand,PERKS_FINALSTAND,SPLASHES_FINALSTAND_DESC,specialty_s1_temp,2.5,0.75,0.25,0.25,1,mp_s2_earn_medal,,splash,,
callout_lastenemyalive,SPLASHES_LAST_ENEMY_ALIVE,SPLASHES_LAST_ENEMY_ALIVE,,4,1,1,1,1,null,,playercard_splash,,
callout_lastteammemberalive,SPLASHES_LAST_TEAM_MEMBER_ALIVE,SPLASHES_LAST_TEAM_MEMBER_ALIVE,,4,1,1,1,1,null,,playercard_splash,,
callout_destroyed_heavyexoattachment,SPLASHES_HEAVYEXO_DESTROYEDATTACH,SPLASHES_HEAVYEXO_DESTROYEDATTACH,,4,1,1,1,1,null,,playercard_splash,,
callout_weakened_heavyexoattachment,SPLASHES_HEAVYEXO_WEAKENED,SPLASHES_HEAVYEXO_WEAKENED,,4,1,1,1,1,null,,playercard_splash,,
callout_bombtaken,SPLASHES_BOMB_TAKEN,SPLASHES_BOMB_TAKEN,,4,1,1,1,1,null,,playercard_splash,,
callout_bombdropped,SPLASHES_BOMB_DROPPED,SPLASHES_BOMB_DROPPED,,4,1,1,1,1,null,,playercard_splash,,
callout_securedposition,SPLASHES_SECURED_POSITION,SPLASHES_SECURED_POSITION,,4,1,1,1,1,null,,playercard_splash,,
callout_killcarrier,SPLASHES_KILLED_CARRIER,SPLASHES_KILLED_CARRIER,,4,1,1,1,1,null,,playercard_splash,,
callout_killconfirmed,SPLASHES_KILL_CONFIRMED,SPLASHES_KILL_CONFIRMED,,4,1,1,1,1,null,,playercard_splash,,
callout_new_juggernaut,SPLASHES_NEW_JUGGERNAUT,SPLASHES_NEW_JUGGERNAUT,,4,1,1,1,1,null,,playercard_splash,,
callout_earned_carepackage,SPLASHES_EARNED_CAREPACKAGE,SPLASHES_EARNED_CAREPACKAGE,,4,1,1,1,1,null,,playercard_splash,,
callout_destroyed_tram_turet,MP_DETROIT_DESTROYED_TRAMTURRET,MP_DETROIT_DESTROYED_TRAMTURRET,,4,1,1,1,1,null,,playercard_splash,,
callout_destroyed_terrace_sniper_drone,MP_TERRACE_DESTROYED_SNIPERDRONE,MP_TERRACE_DESTROYED_SNIPERDRONE,,4,1,1,1,1,null,,playercard_splash,,
copied,SPLASHES_COPIED,SPLASHES_COPIED,,3,0.75,0.25,0.25,1,null,,playercard_splash,,
revived,SPLASHES_REVIVED,SPLASHES_REVIVED,,3,0.75,0.25,0.25,1,null,,playercard_splash,,
